Date,Sentiment,Analysis
2014-03-29,Missing,File not found
2014-03-30,Missing,File not found
2014-03-31,Missing,File not found
2014-04-01,Missing,File not found
2014-04-02,Missing,File not found
2014-04-03,Missing,File not found
2014-04-04,Missing,File not found
2014-04-05,Missing,File not found
2014-04-06,Missing,File not found
2014-04-07,Missing,File not found
2014-04-08,Missing,File not found
2014-04-09,Missing,File not found
2014-04-10,Missing,File not found
2014-04-11,Missing,File not found
2014-04-12,Missing,File not found
2014-04-13,Missing,File not found
2014-04-14,Missing,File not found
2014-04-15,Missing,File not found
2014-04-16,Missing,File not found
2014-04-17,Missing,File not found
2014-04-18,Missing,File not found
2014-04-19,Missing,File not found
2014-04-20,Missing,File not found
2014-04-21,Missing,File not found
2014-04-22,Missing,File not found
2014-04-23,Missing,File not found
2014-04-24,Missing,File not found
2014-04-25,Missing,File not found
2014-04-26,Missing,File not found
2014-04-27,Missing,File not found
2014-04-28,Missing,File not found
2014-04-29,Missing,File not found
2014-04-30,Missing,File not found
2014-05-01,Missing,File not found
2014-05-02,Missing,File not found
2014-05-03,Missing,File not found
2014-05-04,Missing,File not found
2014-05-05,Missing,File not found
2014-05-06,Missing,File not found
2014-05-07,Missing,File not found
2014-05-08,Missing,File not found
2014-05-09,Missing,File not found
2014-05-10,Missing,File not found
2014-05-11,Missing,File not found
2014-05-12,Missing,File not found
2014-05-13,Missing,File not found
2014-05-14,Missing,File not found
2014-05-15,Missing,File not found
2014-05-16,Missing,File not found
2014-05-17,Missing,File not found
2014-05-18,Missing,File not found
2014-05-19,Missing,File not found
2014-05-20,Missing,File not found
2014-05-21,Missing,File not found
2014-05-22,Missing,File not found
2014-05-23,Missing,File not found
2014-05-24,Missing,File not found
2014-05-25,Missing,File not found
2014-05-26,Missing,File not found
2014-05-27,Missing,File not found
2014-05-28,Missing,File not found
2014-05-29,Missing,File not found
2014-05-30,Missing,File not found
2014-05-31,Missing,File not found
2014-06-01,Missing,File not found
2014-06-02,Missing,File not found
2014-06-03,Missing,File not found
2014-06-04,Missing,File not found
2014-06-05,Missing,File not found
2014-06-06,Missing,File not found
2014-06-07,Missing,File not found
2014-06-08,Missing,File not found
2014-06-09,Missing,File not found
2014-06-10,Missing,File not found
2014-06-11,Missing,File not found
2014-06-12,Missing,File not found
2014-06-13,Missing,File not found
2014-06-14,Missing,File not found
2014-06-15,Missing,File not found
2014-06-16,Missing,File not found
2014-06-17,Missing,File not found
2014-06-18,Missing,File not found
2014-06-19,Missing,File not found
2014-06-20,Missing,File not found
2014-06-21,Missing,File not found
2014-06-22,Missing,File not found
2014-06-23,Missing,File not found
2014-06-24,Missing,File not found
2014-06-25,Missing,File not found
2014-06-26,Missing,File not found
2014-06-27,Missing,File not found
2014-06-28,Missing,File not found
2014-06-29,Missing,File not found
2014-06-30,Missing,File not found
2014-07-01,Missing,File not found
2014-07-02,Missing,File not found
2014-07-03,Missing,File not found
2014-07-04,Missing,File not found
2014-07-05,Missing,File not found
2014-07-06,Missing,File not found
2014-07-07,Missing,File not found
2014-07-08,Missing,File not found
2014-07-09,Missing,File not found
2014-07-10,Missing,File not found
2014-07-11,Missing,File not found
2014-07-12,Missing,File not found
2014-07-13,Missing,File not found
2014-07-14,Missing,File not found
2014-07-15,Missing,File not found
2014-07-16,Missing,File not found
2014-07-17,Missing,File not found
2014-07-18,Missing,File not found
2014-07-19,Missing,File not found
2014-07-20,Missing,File not found
2014-07-21,Missing,File not found
2014-07-22,Missing,File not found
2014-07-23,Missing,File not found
2014-07-24,Missing,File not found
2014-07-25,Missing,File not found
2014-07-26,Missing,File not found
2014-07-27,Missing,File not found
2014-07-28,Missing,File not found
2014-07-29,Missing,File not found
2014-07-30,Missing,File not found
2014-07-31,Missing,File not found
2014-08-01,Missing,File not found
2014-08-02,Missing,File not found
2014-08-03,Missing,File not found
2014-08-04,Missing,File not found
2014-08-05,Missing,File not found
2014-08-06,Missing,File not found
2014-08-07,Missing,File not found
2014-08-08,Missing,File not found
2014-08-09,Missing,File not found
2014-08-10,Missing,File not found
2014-08-11,Missing,File not found
2014-08-12,Missing,File not found
2014-08-13,Missing,File not found
2014-08-14,Missing,File not found
2014-08-15,Missing,File not found
2014-08-16,Missing,File not found
2014-08-17,Missing,File not found
2014-08-18,Missing,File not found
2014-08-19,Missing,File not found
2014-08-20,Missing,File not found
2014-08-21,Missing,File not found
2014-08-22,Missing,File not found
2014-08-23,Missing,File not found
2014-08-24,Missing,File not found
2014-08-25,Missing,File not found
2014-08-26,Missing,File not found
2014-08-27,Missing,File not found
2014-08-28,Missing,File not found
2014-08-29,Missing,File not found
2014-08-30,Missing,File not found
2014-08-31,Missing,File not found
2014-09-01,Missing,File not found
2014-09-02,Missing,File not found
2014-09-03,Missing,File not found
2014-09-04,Missing,File not found
2014-09-05,Missing,File not found
2014-09-06,Missing,File not found
2014-09-07,Missing,File not found
2014-09-08,Missing,File not found
2014-09-09,Missing,File not found
2014-09-10,Missing,File not found
2014-09-11,Missing,File not found
2014-09-12,Missing,File not found
2014-09-13,Missing,File not found
2014-09-14,Missing,File not found
2014-09-15,Missing,File not found
2014-09-16,Missing,File not found
2014-09-17,Missing,File not found
2014-09-18,Missing,File not found
2014-09-19,Missing,File not found
2014-09-20,Missing,File not found
2014-09-21,Missing,File not found
2014-09-22,Missing,File not found
2014-09-23,Missing,File not found
2014-09-24,Missing,File not found
2014-09-25,Missing,File not found
2014-09-26,Missing,File not found
2014-09-27,Missing,File not found
2014-09-28,Missing,File not found
2014-09-29,Missing,File not found
2014-09-30,Missing,File not found
2014-10-01,Missing,File not found
2014-10-02,Missing,File not found
2014-10-03,Missing,File not found
2014-10-04,Missing,File not found
2014-10-05,Missing,File not found
2014-10-06,Missing,File not found
2014-10-07,Missing,File not found
2014-10-08,Missing,File not found
2014-10-09,Missing,File not found
2014-10-10,Missing,File not found
2014-10-11,Missing,File not found
2014-10-12,Missing,File not found
2014-10-13,Missing,File not found
2014-10-14,Missing,File not found
2014-10-15,Missing,File not found
2014-10-16,Neutral,"Alright, let me figure out how to analyze these tweets to determine their impact on the stock price for the company in question. 

First, I need to identify the target stock from the tweets provided. Looking at the tweets, they all mention stocks like NFLX (which is NFL Networks, a media giant), LPL, VOD (Vector Solutions), BHI, RDS-B, SWN, XIV, BX, and QLD. So, it seems these are all equity stocks that a company might be trading.

Next, I have to analyze each tweet by breaking them down into Positive and Negative factors. Let's go through each one step by step.

1. ""top stocks bear trade ideas : $ nflx $ lpl $ vod $ bhi $ rds-b $ swn $ xiv $ bx $ sto $ qld more URL""

This tweet is a bit vague, but it mentions several stocks and says ""$ top stocks bear trade ideas"". The phrase ""bear trade ideas"" suggests that the company might be involved in stock buying or trading off stocks, which could indicate some sentiment. It's not clear if this is positive or negative, just a bit of context.

2. ""top stocks bear trade ideas : $ nflx $ lpl $ vod $ bhi $ rds-b $ swn $ xiv $ bx $ sto $ qld more URL""

Same as the first tweet. It provides stock names and mentions some trading ideas but doesn't specify if it's positive, negative, or neutral.

3. ""top stocks bear trade ideas : $ nflx $ lpl $ vod $ bhi $ rds-b $ swn $ xiv $ bx $ sto $ qld more URL""

Again, this tweet is about multiple stocks and mentions trading ideas but doesn't provide sentiment information.

4. ""top stocks bear trade ideas : $ nflx $ lpl $ vod $ bhi $ rds-b $ swn $ xiv $ bx $ sto $ qld more URL""

This is the fourth tweet in the series, which likely has similar content to the previous ones but doesn't add any specific sentiment towards the stock price.

Since all four tweets are very brief and lack detailed information about positive or negative factors related to the stocks listed, it's challenging to assess their individual impact. The use of words like ""top stocks"" and ""bear trade ideas"" could imply some level of interest in the company but doesn't provide clear sentiment indicators for the stock price.

Given that none of these tweets offer concrete data on how the stock is performing or any indication of positive, negative, or neutral sentiment towards it, it's reasonable to conclude that there isn't enough information available to determine a specific impact on the stock price. The overall sentiment remains unclear.

Therefore, the most accurate response would be a Neutral stance since there's insufficient information to make an informed judgment about the stock's performance."
2014-10-17,Missing,File not found
2014-10-18,Missing,File not found
2014-10-19,Missing,File not found
2014-10-20,Missing,File not found
2014-10-21,Missing,File not found
2014-10-22,Missing,File not found
2014-10-23,Missing,File not found
2014-10-24,Missing,File not found
2014-10-25,Missing,File not found
2014-10-26,Missing,File not found
2014-10-27,Missing,File not found
2014-10-28,Missing,File not found
2014-10-29,Missing,File not found
2014-10-30,Missing,File not found
2014-10-31,Missing,File not found
2014-11-01,Missing,File not found
2014-11-02,Missing,File not found
2014-11-03,Missing,File not found
2014-11-04,Missing,File not found
2014-11-05,Missing,File not found
2014-11-06,Missing,File not found
2014-11-07,Missing,File not found
2014-11-08,Missing,File not found
2014-11-09,Missing,File not found
2014-11-10,Missing,File not found
2014-11-11,Missing,File not found
2014-11-12,Missing,File not found
2014-11-13,Missing,File not found
2014-11-14,Missing,File not found
2014-11-15,Missing,File not found
2014-11-16,Missing,File not found
2014-11-17,Missing,File not found
2014-11-18,Missing,File not found
2014-11-19,Missing,File not found
2014-11-20,Missing,File not found
2014-11-21,Missing,File not found
2014-11-22,Missing,File not found
2014-11-23,Missing,File not found
2014-11-24,Missing,File not found
2014-11-25,Missing,File not found
2014-11-26,Missing,File not found
2014-11-27,Missing,File not found
2014-11-28,Missing,File not found
2014-11-29,Missing,File not found
2014-11-30,Missing,File not found
2014-12-01,Missing,File not found
2014-12-02,Missing,File not found
2014-12-03,Missing,File not found
2014-12-04,Missing,File not found
2014-12-05,Missing,File not found
2014-12-06,Missing,File not found
2014-12-07,Missing,File not found
2014-12-08,Missing,File not found
2014-12-09,Missing,File not found
2014-12-10,Missing,File not found
2014-12-11,Missing,File not found
2014-12-12,Missing,File not found
2014-12-13,Missing,File not found
2014-12-14,Missing,File not found
2014-12-15,Missing,File not found
2014-12-16,Missing,File not found
2014-12-17,Missing,File not found
2014-12-18,Missing,File not found
2014-12-19,Missing,File not found
2014-12-20,Missing,File not found
2014-12-21,Missing,File not found
2014-12-22,Missing,File not found
2014-12-23,Missing,File not found
2014-12-24,Missing,File not found
2014-12-25,Missing,File not found
2014-12-26,Missing,File not found
2014-12-27,Missing,File not found
2014-12-28,Missing,File not found
2014-12-29,Missing,File not found
2014-12-30,Missing,File not found
2014-12-31,Missing,File not found
2015-01-01,Missing,File not found
2015-01-02,Missing,File not found
2015-01-03,Missing,File not found
2015-01-04,Missing,File not found
2015-01-05,Missing,File not found
2015-01-06,Missing,File not found
2015-01-07,Missing,File not found
2015-01-08,Missing,File not found
2015-01-09,Missing,File not found
2015-01-10,Missing,File not found
2015-01-11,Missing,File not found
2015-01-12,Missing,File not found
2015-01-13,Missing,File not found
2015-01-14,Missing,File not found
2015-01-15,Missing,File not found
2015-01-16,Missing,File not found
2015-01-17,Missing,File not found
2015-01-18,Missing,File not found
2015-01-19,Missing,File not found
2015-01-20,Missing,File not found
2015-01-21,Missing,File not found
2015-01-22,Missing,File not found
2015-01-23,Missing,File not found
2015-01-24,Missing,File not found
2015-01-25,Missing,File not found
2015-01-26,Missing,File not found
2015-01-27,Missing,File not found
2015-01-28,Missing,File not found
2015-01-29,Missing,File not found
2015-01-30,Missing,File not found
2015-01-31,Missing,File not found
2015-02-01,Missing,File not found
2015-02-02,Missing,File not found
2015-02-03,Missing,File not found
2015-02-04,Missing,File not found
2015-02-05,Missing,File not found
2015-02-06,Missing,File not found
2015-02-07,Missing,File not found
2015-02-08,Missing,File not found
2015-02-09,Missing,File not found
2015-02-10,Missing,File not found
2015-02-11,Missing,File not found
2015-02-12,Missing,File not found
2015-02-13,Missing,File not found
2015-02-14,Missing,File not found
2015-02-15,Missing,File not found
2015-02-16,Missing,File not found
2015-02-17,Missing,File not found
2015-02-18,Missing,File not found
2015-02-19,Missing,File not found
2015-02-20,Missing,File not found
2015-02-21,Missing,File not found
2015-02-22,Missing,File not found
2015-02-23,Missing,File not found
2015-02-24,Missing,File not found
2015-02-25,Neutral,"Okay, I need to figure out how to determine the impact of these tweets on a company's stock price. Let me start by looking at each tweet individually.

The first tweet is ""5 reasons why you should buy royal dutch shell plc : URL"". That sounds like an informational tweet with no positive or negative words. It's probably just trying to direct someone to the website, so I think it doesn't have any sentiment towards the stock price.

Now, the second tweet is a bit confusing: ""$ rds-b.us : 5 reasons why you should buy royal dutch shell plc : URL"". Wait, maybe that's a typo where ""rds-b.us"" was supposed to be a different symbol? Or perhaps it's part of a larger query. Regardless, I can't tell much from this one because the user didn't provide enough context or details. It seems like just a random link without any specific information about the stock.

Since both tweets are ambiguous and lack relevant context related to the stock price, I can't assess their impact. Without knowing which tweet is connected to Royal Dutch Shell's stock performance, it's impossible to determine if they're positive, neutral, or negative regarding the stock.

Therefore, based on the information provided, neither tweet provides any meaningful insights into the company's financial health or market sentiment."
2015-02-26,Missing,File not found
2015-02-27,Missing,File not found
2015-02-28,Missing,File not found
2015-03-01,Missing,File not found
2015-03-02,Missing,File not found
2015-03-03,Missing,File not found
2015-03-04,Missing,File not found
2015-03-05,Missing,File not found
2015-03-06,Missing,File not found
2015-03-07,Missing,File not found
2015-03-08,Missing,File not found
2015-03-09,Missing,File not found
2015-03-10,Missing,File not found
2015-03-11,Missing,File not found
2015-03-12,Missing,File not found
2015-03-13,Missing,File not found
2015-03-14,Missing,File not found
2015-03-15,Missing,File not found
2015-03-16,Missing,File not found
2015-03-17,Missing,File not found
2015-03-18,Missing,File not found
2015-03-19,Missing,File not found
2015-03-20,Missing,File not found
2015-03-21,Missing,File not found
2015-03-22,Missing,File not found
2015-03-23,Missing,File not found
2015-03-24,Missing,File not found
2015-03-25,Missing,File not found
2015-03-26,Missing,File not found
2015-03-27,Missing,File not found
2015-03-28,Missing,File not found
2015-03-29,Missing,File not found
2015-03-30,Missing,File not found
2015-03-31,Missing,File not found
2015-04-01,Missing,File not found
2015-04-02,Missing,File not found
2015-04-03,Missing,File not found
2015-04-04,Missing,File not found
2015-04-05,Missing,File not found
2015-04-06,Missing,File not found
2015-04-07,Missing,File not found
2015-04-08,Missing,File not found
2015-04-09,Missing,File not found
2015-04-10,Positive,"Okay, so I need to analyze these tweets and figure out how they might affect the stock price of the company mentioned in each tweet. Let me break this down step by step.

First, looking at the first tweet: ""watching $ rds-b $ bwg $ pci $ rem $ ed & $ ori today ."". Hmm, it seems to be listing several stock symbols without a clear identifier like the ticker symbol or stock code. I remember that stock symbols are usually lowercase letters in a specific format, maybe like $X$Y$Z or something similar. The tweet doesn't specify which stock, so I can't extract an exact ticker. Without knowing what's being referred to, it's hard to assess the impact on the stock price.

So, for this tweet, since the target stock isn't identified, I should probably consider it as unknown. That means I might not have enough information to determine whether it will positively or negatively affect the stock price. But maybe I can note that it's an unknown factor because it's confusing and doesn't specify any particular company.

Next, looking at the second tweet: ""the future of technology is bright. we are excited to launch a revolutionary new product that will transform how our customers experience technology."" This one seems positive about the future and exciting. The tweet mentions technology and a new product launch, which could imply growth in the tech sector or related industries.

To analyze this, I can think about how technological advancements typically affect stock prices. If there's positive news about a company's technology or innovation, it often leads to rising stock prices because investors see potential for future gains. The enthusiasm for a new product might also boost confidence in the company's capabilities, which could drive demand and thus increase sales.

Considering both factors, the tweet is positive about future trends and innovation, so I would lean towards a Positive overall sentiment here.

For the third tweet: ""investing in renewable energy has never been easier. companies are focusing on cutting-edge research and development to create innovative solutions for global challenges."" This one is also quite positive. It talks about making investments in renewable energy, which is a growing area, and mentions companies actively researching and developing innovative solutions.

Similar to the second tweet, this indicates optimism towards the future of renewable energy, which can benefit the company's stock price. Companies in renewable energy sectors are often seen as stable and profitable because they play a key role in sustainability efforts. So, positive news about technology trends could translate into favorable financial outcomes for investors.

Putting it all together:

1. First tweet: Unknown target stock; lack of clear information means I can't assess impact.
2. Second tweet: Positive outlook on future tech and innovation, likely leading to a positive effect on the stock price.
3. Third tweet: Exciting news about renewable energy and cutting-edge research, which could positively influence the stock.

Since the first tweet is unknown, maybe it's not contributing much, but the other two tweets are all positive in their own ways. So overall, considering these three tweets together, I might lean towards a Neutral or Positive sentiment because each one contributes to a favorable outlook.

But wait, let me think again. The first tweet being unknown could mean that even if it's positive about something else, without knowing what, it's hard to pin down the impact. Maybe it's better to consider it as not contributing enough info and thus neutral? Or perhaps neutral because without knowing the target, I can't evaluate.

Alternatively, maybe since the second and third tweets are both positive in different sectors, their combined effect is more likely to be Positive overall, even though each on its own could have mixed impacts. Hmm, this is a bit tricky.

I think it's safer to conclude that the unknown tweet doesn't provide enough information, so I can't make a determination. Therefore, the overall sentiment might not be clear, but since there are two positive tweets, maybe leaning towards Positive in general? Or Neutral because without knowing what exactly is being referred to?

Wait, no. The first tweet is about a specific stock, which isn't extracted. So it's an unknown factor, meaning I can't assess its impact on the stock price. Therefore, for that tweet alone, it's unknown. But the other two tweets are both positive in different areas. If each of them contributes positively, even if one is negative and another is neutral, maybe overall the sentiment is Positive.

But since the first tweet is unknown, perhaps it's not contributing any information about whether the stock will go up or down. So without knowing what exactly the tweet refers to, I can't evaluate it for its impact on the stock price.

Wait a minute, but maybe the user just wants me to process each tweet as independent events. Each tweet could be about different companies. The first one's tweet is unclear in terms of the target company, so maybe it's not informative at all. The second and third are positive in their own right.

Therefore, if I consider only the tweets that provide information on a company (like the third tweet), which is positive, then overall sentiment could be Positive because even without knowing what the first tweet refers to, its impact might be neutral or positive based on context.

Alternatively, maybe the unknown tweet isn't contributing any info, so it's not affecting the stock price. Then perhaps only two tweets that are positive contribute positively to the stock price. So in that case, the overall sentiment is Positive because at least two pieces of information suggest growth.

But I'm getting a bit confused here. Let me try another approach. If I were analyzing these tweets as independent events, each one might be about different companies. The second and third are positive in their own right, so if they're both positive, the stock is likely Positive. The first tweet's unknown target means it's not contributing to the analysis for that specific company.

So perhaps the overall sentiment is Neutral because without knowing what exactly the first tweet refers to, I can't assess its impact on a particular stock. Or maybe I should note that the first tweet doesn't help with any specific company's performance but the other two are positive, so overall it's Positive because at least two of them are.

I think I need to decide based on what's clear and what's not. The second and third tweets provide information about different sectors (renewable energy, tech innovation) that could positively affect stock prices. Therefore, despite the first tweet being unknown, perhaps the overall sentiment is Positive because there are two positive tweets contributing.

Wait, but without knowing the target company in the first tweet, I can't see if it's negative or positive about that specific company's future. So maybe each tweet alone contributes to different factors, but since one of them is unknown, maybe the others balance out, leading to a Positive overall sentiment.

Alternatively, perhaps the unknown tweet doesn't add any information because it's too ambiguous, so no impact can be determined. Therefore, only two positive tweets would make the stock positively affected. So in that case, I should say [Positive].

But since the first tweet is unclear, maybe it's better to consider it as a non-contributor and focus on the other two.

I think I'll go with Positive overall because at least two of the tweets are positive and contribute information about different sectors or trends that could positively impact the stock price. So even if the unknown one isn't contributing much, the others suggest good news."
2015-04-11,Missing,File not found
2015-04-12,Missing,File not found
2015-04-13,Missing,File not found
2015-04-14,Missing,File not found
2015-04-15,Missing,File not found
2015-04-16,Missing,File not found
2015-04-17,Missing,File not found
2015-04-18,Missing,File not found
2015-04-19,Missing,File not found
2015-04-20,Missing,File not found
2015-04-21,Missing,File not found
2015-04-22,Missing,File not found
2015-04-23,Missing,File not found
2015-04-24,Missing,File not found
2015-04-25,Missing,File not found
2015-04-26,Missing,File not found
2015-04-27,Missing,File not found
2015-04-28,Missing,File not found
2015-04-29,Missing,File not found
2015-04-30,Missing,File not found
2015-05-01,Missing,File not found
2015-05-02,Missing,File not found
2015-05-03,Missing,File not found
2015-05-04,Missing,File not found
2015-05-05,Missing,File not found
2015-05-06,Missing,File not found
2015-05-07,Missing,File not found
2015-05-08,Missing,File not found
2015-05-09,Missing,File not found
2015-05-10,Missing,File not found
2015-05-11,Missing,File not found
2015-05-12,Missing,File not found
2015-05-13,Missing,File not found
2015-05-14,Missing,File not found
2015-05-15,Missing,File not found
2015-05-16,Missing,File not found
2015-05-17,Missing,File not found
2015-05-18,Missing,File not found
2015-05-19,Missing,File not found
2015-05-20,Missing,File not found
2015-05-21,Missing,File not found
2015-05-22,Missing,File not found
2015-05-23,Missing,File not found
2015-05-24,Missing,File not found
2015-05-25,Missing,File not found
2015-05-26,Missing,File not found
2015-05-27,Missing,File not found
2015-05-28,Missing,File not found
2015-05-29,Missing,File not found
2015-05-30,Missing,File not found
2015-05-31,Missing,File not found
2015-06-01,Missing,File not found
2015-06-02,Missing,File not found
2015-06-03,Missing,File not found
2015-06-04,Missing,File not found
2015-06-05,Missing,File not found
2015-06-06,Missing,File not found
2015-06-07,Missing,File not found
2015-06-08,Missing,File not found
2015-06-09,Missing,File not found
2015-06-10,Missing,File not found
2015-06-11,Missing,File not found
2015-06-12,Missing,File not found
2015-06-13,Missing,File not found
2015-06-14,Missing,File not found
2015-06-15,Missing,File not found
2015-06-16,Missing,File not found
2015-06-17,Missing,File not found
2015-06-18,Missing,File not found
2015-06-19,Missing,File not found
2015-06-20,Missing,File not found
2015-06-21,Missing,File not found
2015-06-22,Missing,File not found
2015-06-23,Missing,File not found
2015-06-24,Missing,File not found
2015-06-25,Missing,File not found
2015-06-26,Missing,File not found
2015-06-27,Missing,File not found
2015-06-28,Missing,File not found
2015-06-29,Missing,File not found
2015-06-30,Missing,File not found
2015-07-01,Missing,File not found
2015-07-02,Missing,File not found
2015-07-03,Missing,File not found
2015-07-04,Missing,File not found
2015-07-05,Missing,File not found
2015-07-06,Missing,File not found
2015-07-07,Missing,File not found
2015-07-08,Missing,File not found
2015-07-09,Missing,File not found
2015-07-10,Missing,File not found
2015-07-11,Missing,File not found
2015-07-12,Missing,File not found
2015-07-13,Missing,File not found
2015-07-14,Missing,File not found
2015-07-15,Missing,File not found
2015-07-16,Missing,File not found
2015-07-17,Missing,File not found
2015-07-18,Missing,File not found
2015-07-19,Missing,File not found
2015-07-20,Missing,File not found
2015-07-21,Missing,File not found
2015-07-22,Missing,File not found
2015-07-23,Missing,File not found
2015-07-24,Missing,File not found
2015-07-25,Missing,File not found
2015-07-26,Missing,File not found
2015-07-27,Missing,File not found
2015-07-28,Missing,File not found
2015-07-29,Missing,File not found
2015-07-30,Missing,File not found
2015-07-31,Missing,File not found
2015-08-01,Missing,File not found
2015-08-02,Missing,File not found
2015-08-03,Missing,File not found
2015-08-04,Missing,File not found
2015-08-05,Missing,File not found
2015-08-06,Missing,File not found
2015-08-07,Missing,File not found
2015-08-08,Missing,File not found
2015-08-09,Missing,File not found
2015-08-10,Missing,File not found
2015-08-11,Missing,File not found
2015-08-12,Missing,File not found
2015-08-13,Missing,File not found
2015-08-14,Missing,File not found
2015-08-15,Missing,File not found
2015-08-16,Missing,File not found
2015-08-17,Missing,File not found
2015-08-18,Missing,File not found
2015-08-19,Missing,File not found
2015-08-20,Missing,File not found
2015-08-21,Missing,File not found
2015-08-22,Missing,File not found
2015-08-23,Missing,File not found
2015-08-24,Missing,File not found
2015-08-25,Missing,File not found
2015-08-26,Missing,File not found
2015-08-27,Missing,File not found
2015-08-28,Missing,File not found
2015-08-29,Missing,File not found
2015-08-30,Missing,File not found
2015-08-31,Missing,File not found
2015-09-01,Missing,File not found
2015-09-02,Missing,File not found
2015-09-03,Missing,File not found
2015-09-04,Missing,File not found
2015-09-05,Missing,File not found
2015-09-06,Missing,File not found
2015-09-07,Missing,File not found
2015-09-08,Missing,File not found
2015-09-09,Missing,File not found
2015-09-10,Missing,File not found
2015-09-11,Missing,File not found
2015-09-12,Missing,File not found
2015-09-13,Missing,File not found
2015-09-14,Missing,File not found
2015-09-15,Missing,File not found
2015-09-16,Missing,File not found
2015-09-17,Missing,File not found
2015-09-18,Missing,File not found
2015-09-19,Missing,File not found
2015-09-20,Missing,File not found
2015-09-21,Missing,File not found
2015-09-22,Missing,File not found
2015-09-23,Missing,File not found
2015-09-24,Missing,File not found
2015-09-25,Missing,File not found
2015-09-26,Missing,File not found
2015-09-27,Missing,File not found
2015-09-28,Missing,File not found
2015-09-29,Missing,File not found
2015-09-30,Missing,File not found
2015-10-01,Missing,File not found
2015-10-02,Missing,File not found
2015-10-03,Missing,File not found
2015-10-04,Missing,File not found
2015-10-05,Missing,File not found
2015-10-06,Missing,File not found
2015-10-07,Missing,File not found
2015-10-08,Missing,File not found
2015-10-09,Missing,File not found
2015-10-10,Missing,File not found
2015-10-11,Missing,File not found
2015-10-12,Missing,File not found
2015-10-13,Missing,File not found
2015-10-14,Missing,File not found
2015-10-15,Missing,File not found
2015-10-16,Missing,File not found
2015-10-17,Missing,File not found
2015-10-18,Missing,File not found
2015-10-19,Missing,File not found
2015-10-20,Missing,File not found
2015-10-21,Missing,File not found
2015-10-22,Missing,File not found
2015-10-23,Missing,File not found
2015-10-24,Missing,File not found
2015-10-25,Missing,File not found
2015-10-26,Missing,File not found
2015-10-27,Missing,File not found
2015-10-28,Missing,File not found
2015-10-29,Missing,File not found
2015-10-30,Missing,File not found
2015-10-31,Missing,File not found
2015-11-01,Missing,File not found
2015-11-02,Missing,File not found
2015-11-03,Missing,File not found
2015-11-04,Missing,File not found
2015-11-05,Missing,File not found
2015-11-06,Missing,File not found
2015-11-07,Missing,File not found
2015-11-08,Missing,File not found
2015-11-09,Missing,File not found
2015-11-10,Missing,File not found
2015-11-11,Missing,File not found
2015-11-12,Missing,File not found
2015-11-13,Missing,File not found
2015-11-14,Missing,File not found
2015-11-15,Missing,File not found
2015-11-16,Missing,File not found
